City,ISS-ID,lat,lon,latcity,loncity,nlat,nlon,MODEL,date,hour,alt,sunazt,sunelv,shu,ap,ISO,Coments,NASA,CoordFLAG,URL,small,large,Thumbnail
中华人民共和国/China,ISS034-E-37245,48.1,126.0,0.0,0.0,48.1,126.9,NIKON D3S S/N: 2007931,20130129,160641,222.0,10.0,-60.0,1/8,2.8,4000,0.0,0.0,1.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS034&roll=E&frame=37245,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS034/ISS034-E-37245.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS034/ISS034-E-37245.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS034/ISS034-E-37245.jpg
Shanhai,ISS038-E-4422,31.8,-106.0,47.1852566,27.8094131,33.3,-107.5,NIKON D3S S/N: 2007945,20131117,100428,222.0,84.0,-46.0,1/10,5.6,10000,0.0,1.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS038&roll=E&frame=4422,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS038/ISS038-E-4422.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS038/ISS038-E-4422.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS038/ISS038-E-4422.jpg
대한민국,ISS034-E-38853,37.1,129.0,0.0,0.0,37.1,129.9,NIKON D3S S/N: 2008336,20130202,124342,223.0,287.0,-47.0,1/20,2.8,51200,0.0,0.0,0.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS034&roll=E&frame=38853,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS034/ISS034-E-38853.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS034/ISS034-E-38853.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS034/ISS034-E-38853.jpg
日本,ISS034-E-47360,34.8,129.0,0.0,0.0,34.8,129.5,NIKON D3S S/N: 2053892,20130211,162850,222.0,33.0,-66.0,1,2.8,4000,0.0,0.0,0.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS034&roll=E&frame=47360,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS034/ISS034-E-47360.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS034/ISS034-E-47360.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS034/ISS034-E-47360.jpg
Canada,ISS035-E-13075,48.9,-124.0,0.0,0.0,48.9,-124.3,NIKON D3S S/N: 2008336,20130331,085717,214.0,11.0,-36.0,1/30,2.8,51200,0.0,0.0,1.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS035&roll=E&frame=13075,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS035/ISS035-E-13075.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS035/ISS035-E-13075.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS035/ISS035-E-13075.jpg
中华人民共和国/China,ISS030-E-270578,46.2,125.0,0.0,0.0,46.2,125.4,NIKON D3S S/N: 2008336,20120417,143534,211.0,342.0,-32.0,1/50,1.4,6400,0.0,0.0,1.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=270578,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-270578.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-270578.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-270578.jpg
"Vancouver,Canada",ISS030-E-223648,50.1,-123.0,49.2499987,-123.1333301,50.1,-123.9,NIKON D3S S/N: 2053892,20120405,082730,211.0,3.0,-34.0,1/40,2.8,6400,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=223648,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-223648.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-223648.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-223648.jpg
中华人民共和国/China,ISS030-E-280610,48.6,123.0,0.0,0.0,48.6,123.4,NIKON D3S S/N: 2053892,20120209,172240,207.0,34.0,-52.0,1/160,1.4,3200,0.0,0.0,1.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=280610,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-280610.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-280610.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-280610.jpg
San Francisco,ISS034-E-43973,39.6,-126.0,37.7789601,-122.419199,39.6,-126.4,NIKON D3S S/N: 2008336,20130210,093255,221.0,29.0,-62.0,1/30,2.8,51200,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS034&roll=E&frame=43973,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS034/ISS034-E-43973.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS034/ISS034-E-43973.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS034/ISS034-E-43973.jpg
Canada,ISS034-E-44295,50.5,-122.0,61.0666922,-107.9917071,50.5,-122.8,NIKON D3S S/N: 2053892,20130208,080012,222.0,350.0,-54.0,1/8,2.8,4000,0.0,0.0,0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS034&roll=E&frame=44295,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS034/ISS034-E-44295.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS034/ISS034-E-44295.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS034/ISS034-E-44295.jpg
Canada,ISS030-E-224852,50.2,-122.0,61.0666922,-107.9917071,50.2,-122.4,NIKON D3S S/N: 2007931,20120411,060359,211.0,325.0,-25.0,1.6,1.4,3200,0.0,0.0,0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=224852,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-224852.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-224852.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-224852.jpg
대한민국,ISS034-E-51904,33.6,127.0,0.0,0.0,33.6,127.0,NIKON D3S S/N: 2008336,20130221,125042,223.0,290.0,-44.0,1/50,3.5,51200,0.0,0.0,0.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS034&roll=E&frame=51904,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS034/ISS034-E-51904.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS034/ISS034-E-51904.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS034/ISS034-E-51904.jpg
Mecca,ISS030-E-224480,22.1,41.8,21.4228632,39.8209897,22.1,41.8,NIKON D3S S/N: 2007934,20120414,233916,212.0,52.0,-42.0,1/40,2.8,6400,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=224480,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-224480.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-224480.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-224480.jpg
United States of America,ISS035-E-18984,39.5,-125.0,0.0,0.0,39.5,-125.4,NIKON D3S S/N: 2007931,20130414,082936,215.0,3.0,-41.0,1/20,2.8,51200,0.0,0.0,0.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS035&roll=E&frame=18984,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS035/ISS035-E-18984.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS035/ISS035-E-18984.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS035/ISS035-E-18984.jpg
San Francisco,ISS034-E-43984,39.4,-125.0,37.7789601,-122.419199,39.4,-125.9,NIKON D3S S/N: 2008336,20130210,093302,221.0,30.0,-62.0,1/30,2.8,51200,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS034&roll=E&frame=43984,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS034/ISS034-E-43984.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS034/ISS034-E-43984.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS034/ISS034-E-43984.jpg
San Francisco,ISS030-E-248814,38.1,-125.0,37.7789601,-122.419199,38.1,-125.0,NIKON D3S S/N: 2008336,20120414,094211,212.0,26.0,-39.0,1/100,1.4,6400,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=248814,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-248814.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-248814.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-248814.jpg
Canada,ISS035-E-14040,51.6,-119.0,61.0666922,-107.9917071,51.6,-119.9,NIKON D3S S/N: 2008336,20130403,093952,213.0,28.0,-29.0,1/30,2.8,51200,0.0,0.0,0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS035&roll=E&frame=14040,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS035/ISS035-E-14040.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS035/ISS035-E-14040.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS035/ISS035-E-14040.jpg
Australia,ISS031-E-128072,-20.3,128.0,-27.2692649,136.1048783,-20.3,128.8,NIKON D3S S/N: 2007934,20120615,193133,219.0,75.0,-33.0,0.4,1.4,3200,0.0,0.0,0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS031&roll=E&frame=128072,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS031/ISS031-E-128072.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS031/ISS031-E-128072.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS031/ISS031-E-128072.jpg
San Francisco,ISS031-E-95683,39.5,-123.0,37.7789601,-122.419199,39.5,-123.7,NIKON D3S S/N: 2053892,20120605,060819,208.0,329.0,-22.0,1/100,1.4,6400,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS031&roll=E&frame=95683,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS031/ISS031-E-95683.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS031/ISS031-E-95683.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS031/ISS031-E-95683.jpg
中华人民共和国/China,ISS034-E-34397,40.2,122.0,0.0,0.0,40.2,122.7,NIKON D3S S/N: 2053892,20130124,170329,223.0,37.0,-65.0,1/6,2.8,10000,0.0,0.0,1.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS034&roll=E&frame=34397,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS034/ISS034-E-34397.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS034/ISS034-E-34397.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS034/ISS034-E-34397.jpg
中华人民共和国/China,ISS034-E-34397,40.2,122.0,0.0,0.0,40.2,122.7,NIKON D3S S/N: 2053892,20130124,170329,223.0,37.0,-65.0,1/6,2.8,10000,0.0,0.0,1.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS034&roll=E&frame=34397,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS034/ISS034-E-34397.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS034/ISS034-E-34397.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS034/ISS034-E-34397.jpg
동인1 (Dongin 1),ISS034-E-38817,32.7,124.0,0.0,0.0,32.7,124.2,NIKON D3S S/N: 2008336,20130202,124159,224.0,278.0,-43.0,1/20,2.8,51200,0.0,0.0,0.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS034&roll=E&frame=38817,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS034/ISS034-E-38817.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS034/ISS034-E-38817.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS034/ISS034-E-38817.jpg
Po Valley,ISS007-E-16116,45.5,11.0,35.2517998,-116.6931274,44.9,11.6,KODAK S/N:  K760C-01469,20031002,201326,204.0,305.0,-35.0,1.3s,f1.4,200,0.0,1.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS007&roll=E&frame=16116,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS007/ISS007-E-16116.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS007/ISS007-E-16116.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS007/ISS007-E-16116.jpg
Ieodo,ISS034-E-35421,31.9,124.0,32.11447165,125.188608497,31.9,124.3,NIKON D3S S/N: 2007931,20130126,152137,224.0,328.0,-75.0,1/8,2.8,8000,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS034&roll=E&frame=35421,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS034/ISS034-E-35421.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS034/ISS034-E-35421.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS034/ISS034-E-35421.jpg
San Francisco,ISS035-E-22115,37.9,-122.0,37.7789601,-122.419199,37.9,-122.9,NIKON D3S S/N: 2007934,20130414,083017,215.0,6.0,-43.0,1/20,2.5,51200,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS035&roll=E&frame=22115,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS035/ISS035-E-22115.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS035/ISS035-E-22115.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS035/ISS035-E-22115.jpg
Los Angeles,ISS027-E-13369,37.4,-122.0,34.0536781,-118.2427025,37.4,-122.8,NIKON D3S S/N: 2007935,20110417,113148,185.0,55.0,-23.0,1/20,3.2,12800,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS027&roll=E&frame=13369,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS027/ISS027-E-13369.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS027/ISS027-E-13369.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS027/ISS027-E-13369.jpg
中华人民共和国/China,ISS030-E-286628,40.2,121.0,0.0,0.0,40.2,121.4,NIKON D3S S/N: 2008336,20120206,134534,203.0,298.0,-51.0,1/20,1.4,3200,0.0,0.0,1.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=286628,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-286628.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-286628.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-286628.jpg
San Francisco,ISS030-E-228297,36.5,-122.0,37.7789601,-122.419199,36.5,-122.9,NIKON D3S S/N: 2053892,20120411,105437,211.0,49.0,-31.0,1/125,1.4,6400,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=228297,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-228297.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-228297.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-228297.jpg
San Francisco,ISS030-E-213339,36.1,-122.0,37.7789601,-122.419199,36.1,-122.4,NIKON D3S S/N: 2007934,20120411,105446,211.0,49.0,-31.0,1/50,2.8,6400,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=213339,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-213339.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-213339.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-213339.jpg
RENO,ISS034-E-35548,39.5,-119.0,48.6373174,7.83736912924,40.2,-116.8,NIKON D3S S/N: 2007931,20130128,073531,223.0,345.0,-67.0,1/8,2.8,5000,0.0,1.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS034&roll=E&frame=35548,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS034/ISS034-E-35548.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS034/ISS034-E-35548.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS034/ISS034-E-35548.jpg
종로1 (Jongno 1),ISS034-E-38811,31.9,123.0,0.0,0.0,31.9,123.3,NIKON D3S S/N: 2008336,20130202,124141,224.0,276.0,-43.0,1/50,3.5,51200,0.0,0.0,0.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS034&roll=E&frame=38811,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS034/ISS034-E-38811.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS034/ISS034-E-38811.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS034/ISS034-E-38811.jpg
"Calgary,Canada",ISS034-E-44268,51.8,-116.0,51.0530588,-114.0625614,51.8,-116.4,NIKON D3S S/N: 2053892,20130208,062435,222.0,324.0,-49.0,1/8,2.8,4000,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS034&roll=E&frame=44268,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS034/ISS034-E-44268.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS034/ISS034-E-44268.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS034/ISS034-E-44268.jpg
United States of America,ISS027-E-13785,47.0,-118.0,39.7837304,-100.4458825,47.0,-118.8,NIKON D3S S/N: 2007934,20110417,095550,184.0,34.0,-27.0,1/15,2.8,12800,0.0,0.0,0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS027&roll=E&frame=13785,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS027/ISS027-E-13785.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS027/ISS027-E-13785.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS027/ISS027-E-13785.jpg
Roterdam,ISS035-E-17182,51.2,5.6,-5.13393795,119.405487363,51.2,5.6,NIKON D3S S/N: 2008336,20130406,223620,215.0,342.0,-31.0,1/30,2.8,51200,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS035&roll=E&frame=17182,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS035/ISS035-E-17182.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS035/ISS035-E-17182.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS035/ISS035-E-17182.jpg
Roterdam,ISS030-E-217598,51.5,6.2,-5.13393795,119.405487363,51.5,6.2,NIKON D3S S/N: 2007934,20120411,230429,211.0,351.0,-30.0,1/30,2.8,6400,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=217598,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-217598.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-217598.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-217598.jpg
San Francisco,ISS030-E-271005,36.8,-121.0,37.7789601,-122.419199,36.8,-121.9,NIKON D3S S/N: 2008336,20120423,060533,212.0,324.0,-33.0,1/100,1.4,6400,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=271005,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-271005.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-271005.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-271005.jpg
Roterdam,ISS030-E-85905,51.3,6.5,-5.13393795,119.405487363,51.3,6.5,NIKON D3S S/N: 2007934,20120211,231056,204.0,345.0,-52.0,1/50,2.8,6400,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=85905,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-85905.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-85905.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-85905.jpg
中华人民共和国/China,ISS035-E-15322,34.5,121.0,0.0,0.0,34.5,121.2,NIKON D3S S/N: 2008336,20130405,122635,217.0,298.0,-26.0,1/30,2.8,51200,0.0,0.0,1.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS035&roll=E&frame=15322,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS035/ISS035-E-15322.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS035/ISS035-E-15322.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS035/ISS035-E-15322.jpg
"Calgary,Canada",ISS034-E-40460,50.9,-115.0,51.0530588,-114.0625614,50.9,-115.1,NIKON D3S S/N: 2008336,20130206,080607,221.0,5.0,-55.0,1/20,2.8,51200,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS034&roll=E&frame=40460,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS034/ISS034-E-40460.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS034/ISS034-E-40460.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS034/ISS034-E-40460.jpg
Cape Town,ISS027-E-18916,-37.4,22.0,0.0,0.0,-37.4,22.0,NIKON D3S S/N: 2007934,20110430,014026,189.0,105.0,-42.0,1/15,2.8,12800,0.0,0.0,1.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS027&roll=E&frame=18916,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS027/ISS027-E-18916.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS027/ISS027-E-18916.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS027/ISS027-E-18916.jpg
РФ,ISS030-E-208983,50.6,115.0,0.0,0.0,50.6,115.1,NIKON D3S S/N: 2007934,20120406,182339,211.0,34.0,-27.0,1/30,2.8,6400,0.0,0.0,0.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=208983,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-208983.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-208983.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-208983.jpg
中华人民共和国/China,ISS030-E-209331,41.8,118.0,0.0,0.0,41.8,118.4,NIKON D3S S/N: 2007934,20120408,131958,212.0,311.0,-28.0,1/40,2.8,6400,0.0,0.0,1.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS030&roll=E&frame=209331,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS030/ISS030-E-209331.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS030/ISS030-E-209331.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS030/ISS030-E-209331.jpg
Cabe town,ISS025-E-12912,-37.6,21.0,42.042872,-75.399506,-37.6,21.7,NIKON D3S S/N: 2007934,20101107,003622,191.0,142.0,-27.0,1/6,2.8,20319,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS025&roll=E&frame=12912,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS025/ISS025-E-12912.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS025/ISS025-E-12912.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS025/ISS025-E-12912.jpg
Seattle,ISS027-E-14102,46.2,-116.0,47.6038321,-122.3300624,46.2,-116.5,NIKON D3S S/N: 2007935,20110417,095618,184.0,36.0,-26.0,1/15,4.0,12800,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS027&roll=E&frame=14102,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS027/ISS027-E-14102.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS027/ISS027-E-14102.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS027/ISS027-E-14102.jpg
中华人民共和国/China,ISS034-E-38790,30.1,121.0,0.0,0.0,30.1,121.2,NIKON D3S S/N: 2008336,20130202,124100,224.0,273.0,-41.0,1/40,3.2,51200,0.0,0.0,1.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS034&roll=E&frame=38790,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS034/ISS034-E-38790.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS034/ISS034-E-38790.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS034/ISS034-E-38790.jpg
中华人民共和国/China,ISS038-E-54927,29.8,121.0,0.0,0.0,29.8,121.9,NIKON D3S S/N: 2007945,20140222,122759,221.0,279.0,-36.0,1/125,2.8,12800,0.0,0.0,1.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS038&roll=E&frame=54927,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS038/ISS038-E-54927.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS038/ISS038-E-54927.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS038/ISS038-E-54927.jpg
"Fenix, US",ISS034-E-35546,39.4,-118.0,-23.913547,-51.980522,39.4,-118.1,NIKON D3S S/N: 2007931,20130128,073510,223.0,341.0,-68.0,1.3,2.8,5000,0.0,0.0,5.0,http://eol.jsc.nasa.gov/scripts/sseop/photo.pl?mission=ISS034&roll=E&frame=35546,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS034/ISS034-E-35546.jpg,http://eol.jsc.nasa.gov/sseop/images/ESC/large/ISS034/ISS034-E-35546.jpg,http://eol.jsc.nasa.gov/sseop/images/thumb/ISS034/ISS034-E-35546.jpg
